Date,V_ED_ChangeOpenClose,P_ED_ChangeOpenClose,V_ED_ChangeClose,P_ED_ChangeClose,V_PD_ChangeOpenClose,P_PD_ChangeOpenClose,V_PD_ChangeClose,P_PD_ChangeClose,V_EP_ChangeOpenClose,P_EP_ChangeOpenClose,V_EP_ChangeClose,P_EP_ChangeClose
2024-02-19,0.00004661083221435547,0.004322036127800508,,,0.0,0.0,,,0.000050008296966552734,0.00584817129635277,,
2024-02-20,0.0,0.0,-0.0009530782699584961,-0.08844948223587015,-0.00006330013275146484,-0.005028499565806582,-0.0023494958877563477,-0.18664161571088875,0.0,0.0,0.0008400082588195801,0.09813180522622712
2024-02-21,0.0,0.0,0.0037752389907836914,0.34913408814971497,0.00009560585021972656,0.007571887376011524,0.003973722457885742,0.3147148301645488,0.0,0.0,0.00016999244689941406,0.019854987580538188
2024-02-22,0.0,0.0,0.0007253885269165039,0.06703895596824083,-0.00007987022399902344,-0.006319412139986864,0.001069188117980957,0.08459523505006294,0.0,0.0,-0.00003999471664428711,-0.0046715704928848014
2024-02-23,0.0,0.0,0.0005271434783935547,0.04869382288794673,0.0002244710922241211,0.017728726939944525,0.002560734748840332,0.20224683133135868,0.0,0.0,-0.0013099908828735352,-0.15324756824599936
2024-02-26,0.00004684925079345703,0.0043300422074445,-0.0005623102188110352,-0.05197152440843691,0.00016057491302490234,0.012672572066433631,0.0008987188339233398,0.07092688998429335,-0.00007998943328857422,-0.009368089550559271,-0.0010499954223632812,-0.12297188190957685
2024-02-27,0.0,0.0,0.0030878782272338867,0.2845726740800798,0.0,0.0,0.0011894702911376953,0.09377308379806364,0.00014001131057739258,0.016371762368991922,0.001569986343383789,0.1835811923368443
2024-02-28,0.0,0.0,-0.0006119012832641602,-0.05642341502472111,0.00009644031524658203,0.007605283349919558,-0.00028955936431884766,-0.022834651739128062,0.0,0.0,-0.0005300045013427734,-0.06200260896268212
2024-02-29,0.0,0.0,-0.0005995035171508789,-0.055310792984536956,0.00011229515075683594,0.008868734537968588,-0.0018627643585205078,-0.14711554765424326,0.00011998414993286133,0.014018477788303436,0.0012099742889404297,0.14136865330479867
2024-03-01,0.0,0.0,-0.0033845901489257812,-0.3132438189178878,-0.00017547607421875,-0.013896651209159706,-0.0037571191787719727,-0.2975412745645968,0.0,0.0,-0.00026994943618774414,-0.031545361205530115
2024-03-04,0.0,0.0,0.0037723779678344727,0.3479188799837634,-0.00009632110595703125,-0.00760753696010732,0.003484487533569336,0.2752082986929913,0.0,0.0,0.0006299614906311035,0.07356097772833343
2024-03-05,0.0,0.0,0.0012476444244384766,0.11493549786036139,0.00016105175018310547,0.012690877466619047,0.003165602684020996,0.24944948269879258,0.0,0.0,-0.0010899901390075684,-0.12744100182690757
2024-03-06,0.0,0.0,0.00008249282836914062,0.007598826749934581,-0.00001609325408935547,-0.0012666839873973388,0.001289963722229004,0.10153175872316003,0.0,0.0,-0.0008500218391418457,-0.09948292041282658
2024-03-07,0.0,0.0,0.004354357719421387,0.39949925605882236,-0.0000972747802734375,-0.007637529584897459,0.0030580759048461914,0.24010483632521387,0.0,0.0,0.001340031623840332,0.15658599351451769
2024-03-08,0.0,0.0,0.005060553550720215,0.4621449093351835,0.0001806020736694336,0.014094365826102878,0.008013725280761719,0.6253991077847788,0.0,0.0,-0.0013300180435180664,-0.15565779894821816
2024-03-11,0.0,0.0,-0.0007189512252807617,-0.06569991598777117,-0.00009906291961669922,-0.007705510413566149,0.0039539337158203125,0.30755279109165107,0.0,0.0,-0.0032199621200561523,-0.3782716803197475
2024-03-12,0.0,0.0,-0.0011603832244873047,-0.10615185669782884,0.0001266002655029297,0.009876340222623126,-0.0035316944122314453,-0.2755145531407087,0.0,0.0,0.0013799667358398438,0.1618520482687102
2024-03-13,0.0,0.0,-0.00035834312438964844,-0.03279197842318365,-0.0000654458999633789,-0.005114335202099616,-0.0023900270462036133,-0.18677105003077452,0.0,0.0,0.0013099908828735352,0.1534090909090909
2024-03-14,0.0,0.0,0.0027534961700439453,0.2513391223957761,0.00001633167266845703,0.0012757159187370823,0.0006223917007446289,0.04861688183741829,0.0,0.0,0.0016300082206726074,0.1905216805061424
2024-03-15,0.0,0.0,-0.007189631462097168,-0.6606048876064757,-0.00006496906280517578,-0.00509701775829044,-0.005629420280456543,-0.44164489834816406,0.0,0.0,-0.001699984073638916,-0.19909633537369673
2024-03-18,0.0,0.0,-0.00008296966552734375,-0.007624082768619932,-0.00004851818084716797,-0.0038107636564380276,-0.0014442205429077148,-0.11343341940478306,0.0,0.0,0.0009099841117858887,0.106460775093297
2024-03-19,0.0,0.0,-0.0008637905120849609,-0.0794367641807944,0.0,0.0,-0.00042128562927246094,-0.033101253023861285,0.0,0.0,-0.0005400180816650391,-0.06321768381431223
2024-03-20,0.0,0.0,-0.001063227653503418,-0.09787329956252754,0.00016176700592041016,0.012719740071127436,-0.000777125358581543,-0.0611053688457478,0.0,0.0,-0.00020998716354370117,-0.02458837332171964
2024-03-21,0.0,0.0,0.007390379905700684,0.6757097731971617,0.0,0.0,0.007895231246948242,0.6168938949952143,0.0,0.0,0.0004000067710876465,0.04681672434869398
2024-03-22,0.0,0.0,-0.007484793663024902,-0.6890576283388626,0.000048041343688964844,0.0037943053408378354,-0.013644814491271973,-1.0776674531455075,0.0,0.0,0.003390014171600342,0.39519866454467273
2024-03-25,0.0,0.0,-0.005482316017150879,-0.5072677418241144,0.0,0.0,-0.00639653205871582,-0.5077439516272115,0.0,0.0,0.000050008296966552734,0.005829491878836895
2024-03-26,0.0,0.0,0.0030689239501953125,0.28315734073636967,0.00009572505950927734,0.007575010765854342,0.00399625301361084,0.3162354743508532,0.0,0.0,-0.00028002262115478516,-0.03265303399022369
2024-03-27,0.0,0.0,-0.0005869865417480469,-0.0541882486994105,0.000015974044799804688,0.0012649366361143562,-0.0009415149688720703,-0.07455574292560586,0.0,0.0,0.00023001432418823242,0.026814446531479425
2024-03-28,0.0,0.0,-0.001897573471069336,-0.17548379586068583,-0.00003981590270996094,-0.0031557088142443027,-0.0011790990829467773,-0.09345244275955208,0.0,0.0,-0.0008199810981750488,-0.0956826382785221
2024-03-29,0.0,0.0,-0.001891016960144043,-0.17518381987529624,0.0002071857452392578,0.016411803694053383,0.0009558200836181641,0.07571337285323362,0.0,0.0,-0.0021900534629821777,-0.2562095408157146
2024-04-01,0.0,0.0,-0.00017464160919189453,-0.016181417436940793,-0.00009584426879882812,-0.00758367796307692,0.0011008977890014648,0.08710853978733255,0.0,0.0,-0.0007799863815307617,-0.09133223198638182
2024-04-02,0.0,0.0,-0.005550861358642578,-0.5169739062738876,-0.0002046823501586914,-0.016312568962644124,-0.009179472923278809,-0.7315764402041266,0.0,0.0,0.0017300248146057129,0.20216710600138538
2024-04-03,0.0,0.0,0.003133416175842285,0.2909784181135698,0.00003170967102050781,0.00252133107702638,0.003139972686767578,0.24966864875516862,0.0,0.0,0.0004400014877319336,0.051391235657079974
2024-04-04,0.0,0.0,0.006979465484619141,0.6439603584039533,-0.00020825862884521484,-0.016458053537002453,0.007494449615478516,0.592263829286932,0.0,0.0,0.00045996904373168945,0.05369455708217779
2024-04-05,0.0,0.0,-0.00012922286987304688,-0.011924169323204389,0.00005269050598144531,0.00416866218576351,-0.0011626482009887695,-0.09198407759672286,0.0,0.0,0.0005600452423095703,0.06533425396500904
2024-04-08,0.0,0.0,-0.0006573200225830078,-0.0606916737495633,-0.00009572505950927734,-0.007581424546839938,-0.0014889240264892578,-0.11792278031137089,0.0,0.0,0.0006199479103088379,0.0722701649289795
2024-04-09,0.0,0.0,0.0033180713653564453,0.3054284491556111,-0.00011205673217773438,-0.00885136162661661,0.0033403635025024414,0.26385532355257874,0.0,0.0,0.00024002790451049805,0.027973323993609828
2024-04-10,0.0,0.0,-0.00043654441833496094,-0.040200065031454194,-4.76837158203125e-6,-0.00037612296211877587,0.0018936395645141602,0.14936783133141887,0.0,0.0,-0.0016199946403503418,-0.1891544796845973
2024-04-11,0.0,0.0,-0.011758089065551758,-1.0946193036714593,0.0000629425048828125,0.005020546204999551,-0.014003276824951172,-1.1169574272895593,0.0,0.0,0.0003600120544433594,0.04201821266906156
2024-04-12,0.0,0.0,-0.0014864206314086914,-0.13857007990922765,-0.0001575946807861328,-0.012550997923009215,0.0017157793045043945,0.13664637905134014,0.0,0.0,-0.002460002899169922,-0.2879419026002608
2024-04-15,0.0,0.0,-0.007722377777099609,-0.7251312607355078,0.00017070770263671875,0.013700316858096384,-0.009293556213378906,-0.7458636188946887,0.0,0.0,0.00005996227264404297,0.007018056426708435
2024-04-16,0.0,0.0,-0.0023877620697021484,-0.2247146891942301,0.00004649162292480469,0.0037351835325526994,-0.001442551612854004,-0.11589604083953901,0.0,0.0,-0.0007799863815307617,-0.09137395892445183
2024-04-17,0.0,0.0,-0.00042879581451416016,-0.040370696598221664,0.0,0.0,-0.0016402006149291992,-0.13194430126530932,0.0,0.0,0.0007799863815307617,0.09129054314106021
2024-04-18,0.0,0.0,0.004793643951416016,0.44928906140015684,0.000015616416931152344,0.0012539671068155028,0.002275824546813965,0.18274416821537987,0.0,0.0,0.002290010452270508,0.2673091176690979
2024-04-19,0.0,0.0,-0.0025212764739990234,-0.2368688955861749,0.0001392364501953125,0.01119600241365874,-0.001610875129699707,-0.12953046285596792,0.0,0.0,-0.0008699893951416016,-0.10165565130133651
2024-04-22,0.000045418739318847656,0.004261549526252152,0.0014067888259887695,0.13199618362021429,-0.00004589557647705078,-0.0037083627915399237,-0.006187915802001953,-0.4999836254110503,0.0000699758529663086,0.008126049845494306,0.005379974842071533,0.6247575682318242
2024-04-23,0.0,0.0,-0.0004200935363769531,-0.03943039857710417,0.0000152587890625,0.0012355194466417278,-0.002552509307861328,-0.20667923743353653,0.0,0.0,0.0014000535011291504,0.16230622013073912
2024-04-24,0.0,0.0,0.00502932071685791,0.4698391528395484,-0.00017058849334716797,-0.013696378939659075,0.010304808616638184,0.8273627426142205,0.0,0.0,-0.0031800270080566406,-0.37002013014371987
2024-04-25,0.0,0.0,-0.00044667720794677734,-0.04174600580299562,-0.000015616416931152344,-0.0012533579948262148,0.0006204843521118164,0.04979945315320952,0.0,0.0,-0.0007100105285644531,-0.08268338973855542
2024-04-26,0.0,0.0,0.0029735565185546875,0.27713544783917343,0.00010955333709716797,0.008758679694321125,0.004956364631652832,0.39625639352643033,0.0,0.0,-0.0011100172996520996,-0.1294329913386998
2024-04-29,0.0,0.0,-0.002274751663208008,-0.21245726387955963,-0.00004696846008300781,-0.0037541890413316206,0.00014078617095947266,0.011253038725412801,0.0,0.0,-0.001699984073638916,-0.19861947590670753
2024-04-30,0.0,0.0,0.0008834600448608398,0.08244537590574773,-0.000015854835510253906,-0.0012623302616630299,0.004933834075927734,0.3928219915015751,0.0,0.0,-0.002759993076324463,-0.3235099851788342
2024-05-01,0.0,0.0,-0.00491487979888916,-0.46077490069294497,0.00007796287536621094,0.006242331310302567,-0.006965160369873047,-0.5576864431167559,0.0,0.0,0.0008299946784973145,0.09719248768028509
2024-05-02,0.0,0.0,0.00550079345703125,0.5130590221346765,0.00022017955780029297,0.0175621826778877,0.00491786003112793,0.3922632832666915,0.0,0.0,0.0007700324058532715,0.09008966288934891
2024-05-03,0.0,0.0,0.0011508464813232422,0.1072243606994618,0.0000629425048828125,0.005019350165267809,0.00012576580047607422,0.010029193985525639,0.0,0.0,0.0007699728012084961,0.0900016135914002
2024-05-06,0.0,0.0,0.0025055408477783203,0.2328975489023354,0.0,0.0,0.000047206878662109375,0.0037641819833703002,0.0,0.0,0.002290010452270508,0.26696321216362773
2024-05-07,0.0,0.0,0.0009382963180541992,0.08714145900775427,-0.000015854835510253906,-0.0012623302616630299,0.0018743276596069336,0.14923021582050994,0.0,0.0,-0.0005300045013427734,-0.06182468765739501
2024-05-08,0.0,0.0,-0.0017015933990478516,-0.158280519564621,-0.0001875162124633789,-0.014997359492236888,-0.005840897560119629,-0.4671491564152135,0.0,0.0,0.002650022506713867,0.3081708100830495
2024-05-09,0.0,0.0,-0.0003581047058105469,-0.03332164191835932,-0.00003123283386230469,-0.0024999072076427697,-0.0008121728897094727,-0.06500712902927554,0.0,0.0,0.00023996829986572266,0.027898100559278615
2024-05-10,0.0,0.0,0.0038248300552368164,0.3546382673093815,0.00003135204315185547,0.0025030843614617516,0.003239274024963379,0.25861715343726305,0.0,0.0,0.0006200075149536133,0.0720285687933075
2024-05-13,0.0,0.0,-0.001475214958190918,-0.13696928965900126,-0.00006270408630371094,-0.005006921164217686,-0.00028228759765625,-0.022540664100508517,0.0,0.0,-0.0007500052452087402,-0.08720687059569092
2024-05-14,0.0,0.0,0.0023134946823120117,0.2143406449039178,0.00022089481353759766,0.017587645177563557,0.003901243209838867,0.31061698655204795,0.0,0.0,-0.0008299946784973145,-0.09660087031660944
2024-05-15,0.0,0.0,0.0021010637283325195,0.1942811564143536,0.00006341934204101562,0.0050394278392771105,0.0023398399353027344,0.18592836396490814,0.0,0.0,0.00007998943328857422,0.009308890489851574
2024-05-16,0.0,0.0,0.007525324821472168,0.6910430845828547,0.00008046627044677734,0.006341305403280718,0.01047670841217041,0.8256379635071497,0.0,0.0,-0.001289963722229004,-0.15034716983019566
2024-05-17,0.0,0.0,-0.0022011995315551758,-0.2025433699487285,-0.00006580352783203125,-0.00519255635757975,-0.0018025636672973633,-0.1422402983387018,0.0,0.0,-0.0003800392150878906,-0.04431375808746935
2024-05-20,0.0,0.0,0.0007681846618652344,0.0706345822266993,-0.00014531612396240234,-0.011435071448559018,0.003447294235229492,0.2712710386787774,0.0,0.0,-0.001940011978149414,-0.22672432528824665
2024-05-21,0.0,0.0,-0.0014646053314208984,-0.13485207103189603,0.00003230571746826172,0.002541652383549413,0.0004360675811767578,0.03430761778237547,0.0,0.0,-0.001230001449584961,-0.14395410880296536
2024-05-22,0.0,0.0,-0.0005658864974975586,-0.0521305951025354,0.00009691715240478516,0.007625053694258793,0.00004851818084716797,0.003817216302045915,0.0,0.0,-0.0004999637603759766,-0.058547878595655
2024-05-23,0.0,0.0,-0.0029965639114379883,-0.2768135987419666,0.00001621246337890625,0.0012744779419730193,0.0009702444076538086,0.07627188213028238,0.0,0.0,-0.0029799938201904297,-0.35019199060850026
2024-05-24,0.0,0.0,-0.001252293586730957,-0.1158171114958819,0.00003230571746826172,0.002545012203380471,-0.0026967525482177734,-0.21244747625414395,0.0,0.0,0.0007599592208862305,0.08922641745786589
2024-05-27,0.0,0.0,0.0034952163696289062,0.32221001785232517,0.0001621246337890625,0.01273116066715401,0.004203438758850098,0.33008342373861577,0.0,0.0,-0.00001996755599975586,-0.0023444353427476993
2024-05-28,0.0,0.0,0.0014257431030273438,0.1312610333074872,-0.00003254413604736328,-0.002547945473966857,0.0036276578903198242,0.28401658871166824,0.0,0.0,-0.0014100074768066406,-0.16582665632656804
2024-05-29,0.0,0.0,-0.0010019540786743164,-0.09233006818473923,-0.00016450881958007812,-0.012892539283707333,-0.0014015436172485352,-0.10983882924532401,0.0,0.0,0.0002499818801879883,0.029390961669602842
2024-05-30,0.0,0.0,-0.005005240440368652,-0.46337012122977217,-0.00002586841583251953,-0.002037163494856303,-0.006036281585693359,-0.47536318306702197,0.0,0.0,0.0001100301742553711,0.012934834848575197
2024-05-31,0.0,0.0,0.003359079360961914,0.310009427463922,0.00001621246337890625,0.001273537620629062,0.0032427310943603516,0.2547262526202334,0.0,0.0,0.00023001432418823242,0.02703252126490624
2024-06-03,0.0,0.0,0.0017639398574829102,0.16252941774772472,-0.0000324249267578125,-0.002544319092037282,0.0013303756713867188,0.10439191568800026,0.0,0.0,0.0006499886512756348,0.07633185436428165
2024-06-04,0.0,0.0,0.005433559417724609,0.498154162866028,0.0,0.0,0.006644129753112793,0.518660711676757,0.0,0.0,-0.00012999773025512695,-0.015268701849508145
2024-06-05,0.0,0.0,-0.0025519132614135742,-0.23451062626617608,0.0,0.0,-0.0037142038345336914,-0.2907850075255798,0.0,0.0,0.0005499720573425293,0.06455450013849098
2024-06-06,0.0,0.0,-0.0007336139678955078,-0.06746167077586512,0.00008189678192138672,0.006401216510666132,0.0021735429763793945,0.169888472545816,0.0,0.0,-0.0020599961280822754,-0.24238385478485266
2024-06-07,0.0,0.0,0.001990199089050293,0.18268038908789141,-0.00009822845458984375,-0.007677536032707794,-0.00014734268188476562,-0.011516304049061692,0.0,0.0,0.0015000104904174805,0.1761837093566669
2024-06-10,0.0,0.0,-0.011554956436157227,-1.0719994797600791,0.00007450580596923828,0.0058533698084121824,-0.006383776664733887,-0.5015260905764493,0.0,0.0,-0.00466001033782959,-0.5503537576134545
2024-06-11,0.0,0.0,-0.0014619827270507812,-0.13581819498682018,0.00004851818084716797,0.0038125585115321935,-0.0003077983856201172,-0.02418679625743519,0.0,0.0,-0.0009899735450744629,-0.11705412081036776
2024-06-12,0.0,0.0,-0.0023932456970214844,-0.22282794366302233,0.0002110004425048828,0.016564168465641422,0.0014106035232543945,0.11073661325081072,0.0,0.0,-0.0028400421142578125,-0.33693702548842897
2024-06-13,0.0,0.0,0.007281899452209473,0.6734300348803354,-0.000049233436584472656,-0.0038473466024249833,0.005575656890869141,0.4357096738223276,0.0,0.0,0.002100050449371338,0.2485266719842943
2024-06-14,0.0,0.0,-0.007431745529174805,-0.6920441344369718,0.00006496906280517578,0.005093834030736849,-0.0041130781173706055,-0.3224817533257128,0.0,0.0,-0.0031800270080566406,-0.37775617139107337
2024-06-17,0.0,0.0,-0.0036662817001342773,-0.3425737082058405,-0.00008046627044677734,-0.006343960516693498,-0.007198929786682129,-0.5675636024334869,0.0,0.0,0.001980006694793701,0.2346535524205469
2024-06-18,0.0,0.0,0.0038508176803588867,0.35852652844366323,0.00017631053924560547,0.013867176823756435,0.0032885074615478516,0.25864769429353957,0.0,0.0,0.0009999871253967285,0.11836968878021577
2024-06-19,0.0,0.0,0.0001615285873413086,0.01503669619703643,-0.00008082389831542969,-0.006359951292903993,-0.0008548498153686523,-0.0672672724504639,-0.0000699758529663086,-0.008280480030853606,0.00020003318786621094,0.02367060560778935
2024-06-20,0.0,0.0,0.0009239912033081055,0.0859404200380994,0.00011324882507324219,0.00890260327113506,0.0014549493789672852,0.11437502413074044,0.0,0.0,-0.00010001659393310547,-0.011837684046710175
2024-06-21,0.0,0.0,-0.004512310028076172,-0.4214587670872458,0.0,0.0,-0.006152749061584473,-0.4859810479349454,0.0,0.0,0.0007100105285644531,0.08396429910181037
2024-06-24,0.0,0.0,-0.0018651485443115234,-0.17451261446464858,-0.00006389617919921875,-0.005055210252419097,-0.0021442174911499023,-0.16964191569078788,0.0,0.0,0.00005996227264404297,0.007090505010294623
2024-06-25,0.0,0.0,0.004496574401855469,0.4189593081884442,0.00003218650817871094,0.002537745200230916,0.0044405460357666016,0.3501148470688949,0.0,0.0,0.0005199909210205078,0.06145084861903235
2024-06-26,0.0,0.0,-0.0023103952407836914,-0.21573084235319262,-0.000072479248046875,-0.0057139012073999535,0.00005626678466796875,0.004435791726797332,0.0,0.0,-0.0018999576568603516,-0.22503613878762874
2024-06-27,0.0,0.0,-0.00295102596282959,-0.2763104655867621,0.000031828880310058594,0.002521802255567941,-0.006219744682312012,-0.49279038458523344,0.0,0.0,0.0018399953842163086,0.2174601249138296
2024-06-28,0.0,0.0,0.0028363466262817383,0.26486938876654553,0.00019180774688720703,0.01517007454361552,0.0023941993713378906,0.18935722631073593,0.0,0.0,0.0006499886512756348,0.07676003798513241
2024-07-01,0.0,0.0,0.002678513526916504,0.24950621222608202,-0.00015997886657714844,-0.012646329195634097,0.0002880096435546875,0.022767161949815182,0.0,0.0,0.0019299983978271484,0.2274037535384354
2024-07-02,0.0,0.0,0.0001844167709350586,0.01717565600014389,-0.00004792213439941406,-0.003789443082894821,-0.0002880096435546875,-0.022774364398691266,0.0,0.0,0.00031000375747680664,0.036513127596145854
2024-07-03,0.0,0.0,0.0011310577392578125,0.10523021216176438,0.00022542476654052734,0.017766626946213723,0.004461407661437988,0.35162137147649314,0.0,0.0,-0.0021200180053710938,-0.2503268437534838
2024-07-04,0.0,0.0,0.004489541053771973,0.4159559836153479,0.0,0.0,0.005742907524108887,0.45050238848090407,0.0,0.0,-0.0004000067710876465,-0.04725419737467762
2024-07-05,0.0,0.0,0.0017385482788085938,0.16081746082417625,-0.00003254413604736328,-0.002551265006905237,0.0007967948913574219,0.06246393885038316,0.0,0.0,0.001000046730041504,0.11799961051266955
2024-07-08,0.0,0.0,0.0015332698822021484,0.1416281333242453,-0.00008690357208251953,-0.006785430628651997,0.005075573921203613,0.3963007954404884,0.0,0.0,-0.0021900534629821777,-0.25908288480538777
2024-07-09,0.0,0.0,0.0004924535751342773,0.04546725279176197,0.00008869171142578125,0.006921093119679932,0.0009075403213500977,0.07082027139801522,0.0,0.0,-0.0002200007438659668,-0.026032819125792403
2024-07-10,0.0,0.0,-0.0016164779663085938,-0.14946925188214416,-0.00009822845458984375,-0.00768087529166819,-0.0027860403060913086,-0.21785162189511803,0.0,0.0,0.0005400180816650391,0.06385985454473175
2024-07-11,0.0,0.0,0.0018510818481445312,0.17086967028139796,-0.0001652240753173828,-0.012853606326867766,0.006492137908935547,0.5050558445607637,0.0,0.0,-0.0028299689292907715,-0.33578178194120756
2024-07-12,0.0,0.0,0.00394594669342041,0.36292055163573,-0.00015032291412353516,-0.011630182694398828,0.007109284400939941,0.5500310906787176,0.0,0.0,-0.0014600157737731934,-0.17353457156514016
2024-07-15,0.0,0.0,0.0012782812118530273,0.11742929821018608,-0.00010097026824951172,-0.00778622107297068,0.004306674003601074,0.3321048508892701,0.0,0.0,-0.0018900036811828613,-0.22514785601500295
2024-07-16,0.0,0.0,0.0016020536422729492,0.14695637159589983,0.0,0.0,0.00031960010528564453,0.024641487496582036,0.0,0.0,0.0008299946784973145,0.09877596539939999
2024-07-17,0.0,0.0,0.00009500980377197266,0.008714489276257838,-0.000038743019104003906,-0.0029852657387113555,0.0007692575454711914,0.05927359942124424,0.0,0.0,-0.00032001733779907227,-0.038099117312497204
2024-07-18,0.0,0.0,0.0037691593170166016,0.34452376329175466,-0.00011849403381347656,-0.009108872747673137,0.002976059913635254,0.22877566211837005,0.0,0.0,0.0010700225830078125,0.12722763527114042
2024-07-19,0.0,0.0,-0.0038641691207885742,-0.3544602117182151,0.00020134449005126953,0.015548224027354564,-0.0055762529373168945,-0.4306093992466338,0.0,0.0,0.0006099939346313477,0.07247682356333854
2024-07-22,0.0,0.0,-0.0002377033233642578,-0.021809279925170327,0.00006687641143798828,0.005171218491171181,-0.001859426498413086,-0.1437801533427595,0.0,0.0,0.0010700225830078125,0.126973995793562
2024-07-23,0.0,0.0,-0.0009377002716064453,-0.08610808217290121,-0.00008368492126464844,-0.006470517804569901,-0.00006687641143798828,-0.005170883886557997,0.0,0.0,-0.000670015811920166,-0.07957054416101493
2024-07-24,0.0,0.0,-0.003911137580871582,-0.36045044825318473,-0.0001665353775024414,-0.01290649094868806,-0.003086686134338379,-0.23921816043978522,0.0,0.0,-0.0011299848556518555,-0.13437642936210747
2024-07-25,0.0,0.0,-0.0011173486709594727,-0.10308100354465359,0.00014984607696533203,0.011617417105292708,-0.00016641616821289062,-0.012902079776442817,0.0,0.0,-0.0006900429725646973,-0.08212646610320028
2024-07-26,0.0,0.0,0.0011762380599975586,0.10839621932618791,0.0001157522201538086,0.009004018332960252,-0.00431215763092041,-0.33542981993632465,0.0,0.0,0.003690004348754883,0.4372509439585943
2024-07-29,0.0,0.0,0.0002473592758178711,0.02279019913801426,0.00011587142944335938,0.009005179645922266,0.0011581182479858398,0.09000547351865722,0.0,0.0,-0.0005099773406982422,-0.0604668413298069
2024-07-30,0.0,0.0,-0.0034290552139282227,-0.31693386510792276,0.000247955322265625,0.019284228764355624,-0.0007944107055664062,-0.061783702156570135,0.0,0.0,-0.0021200180053710938,-0.2519991021894335
2024-07-31,0.0,0.0,-0.0003393888473510742,-0.031378197211804154,-0.00011527538299560547,-0.008979145447206478,-0.0023441314697265625,-0.1825914333752515,0.0,0.0,0.0011200308799743652,0.13295712972790805
2024-08-01,0.0,0.0,0.0007843971252441406,0.07246888381068264,-0.00003314018249511719,-0.0025783060770210513,0.001616835594177246,0.12578980331883638,0.0,0.0,-0.0004000067710876465,-0.047506741978998776
2024-08-02,0.0,0.0,-0.0036313533782958984,-0.3366228337958186,0.00004851818084716797,0.0038117822470222205,-0.012417793273925781,-0.9755914818373728,0.0,0.0,0.0054399967193603516,0.6419329617960281
2024-08-05,0.0,0.0,0.012323379516601562,1.1294623985801744,-0.00003266334533691406,-0.0025541757931065406,0.005892515182495117,0.46077704180020546,0.0,0.0,0.005710005760192871,0.6692850838111928
2024-08-06,0.0,0.0,0.00401461124420166,0.36659826808253554,0.00008189678192138672,0.006404246677412502,0.00008189678192138672,0.006404246677412502,0.0,0.0,0.003130018711090088,0.36553681105972824
2024-08-07,0.0,0.0,-0.0024766921997070312,-0.22667429230291522,0.00014483928680419922,0.01141970849948696,-0.010398387908935547,-0.8198504798298342,0.0,0.0,0.004719972610473633,0.5481965856715003
2024-08-08,0.0,0.0,0.00019097328186035156,0.017475392640001676,-0.00045049190521240234,-0.03551407683464415,-0.0004343986511230469,-0.03424538131395694,0.0,0.0,0.0008800029754638672,0.102102725549409
2024-08-09,0.0,0.0,-0.0012404918670654297,-0.11364269278359071,0.0001461505889892578,0.011466390475675632,0.0067081451416015625,0.5262942290760353,0.0,0.0,-0.00568002462387085,-0.6633992943233153
2024-08-12,0.0,0.0,-0.00019073486328125,-0.017476464118088467,0.00004875659942626953,0.0038240774763706607,0.00029265880584716797,0.022953814680904575,0.0,0.0,-0.00027996301651000977,-0.03270901614942386
2024-08-13,0.0,0.0,0.0022438764572143555,0.20517783259699457,-0.00011432170867919922,-0.008950703185535664,0.0020842552185058594,0.16318466579343643,0.0,0.0,0.0003699660301208496,0.043205694046886005
2024-08-14,0.0,0.0,0.006073474884033203,0.5522853750500951,0.00004971027374267578,0.003863631773099376,0.009547233581542969,0.7420396677313736,0.0,0.0,-0.0016700029373168945,-0.19540883394670885
